t[s]	U[V]	I[A]	Piro[°C]	TC-K[°C]
 37,610	  4,318	  6,236	994,527	882,840
 37,620	  4,320	  6,230	994,527	882,831
 37,630	  4,318	  6,225	994,527	882,815
 37,640	  4,321	  6,227	994,685	882,815
 37,650	  4,316	  6,227	994,820	882,815
 37,660	  4,318	  6,229	994,385	882,833
 37,670	  4,326	  6,230	994,224	882,840
 37,680	  4,325	  6,235	994,534	882,817
 37,690	  4,325	  6,235	994,501	882,815
 37,700	  4,320	  6,237	994,016	882,815
 37,710	  4,324	  6,237	994,183	882,815
 37,720	  4,321	  6,236	994,573	882,815
 37,730	  4,318	  6,243	994,401	882,815
 37,740	  4,315	  6,246	994,222	882,815
 37,750	  4,320	  6,242	994,250	882,815
 37,760	  4,321	  6,241	994,263	882,815
 37,770	  4,319	  6,237	994,524	882,837
 37,780	  4,319	  6,236	994,551	882,840
 37,790	  4,324	  6,231	994,363	882,840
 37,800	  4,322	  6,230	994,357	882,834
 37,810	  4,319	  6,228	994,342	882,815
 37,820	  4,323	  6,226	994,491	882,826
 37,830	  4,322	  6,225	994,680	882,840
 37,840	  4,318	  6,225	994,583	882,824
 37,850	  4,319	  6,225	994,526	882,815
 37,860	  4,318	  6,236	994,423	882,815
 37,870	  4,317	  6,236	994,397	882,816
 37,880	  4,318	  6,238	994,101	882,840
 37,890	  4,319	  6,238	994,130	882,840
 37,900	  4,326	  6,236	994,247	882,840
 37,910	  4,322	  6,242	994,239	882,830
 37,920	  4,322	  6,245	994,227	882,815
 37,930	  4,324	  6,244	994,005	882,830
 37,940	  4,322	  6,243	993,844	882,840
 37,950	  4,320	  6,235	994,040	882,840
 37,960	  4,314	  6,234	994,099	882,840
 37,970	  4,312	  6,234	994,274	882,816
 37,980	  4,321	  6,234	994,248	882,815
 37,990	  4,322	  6,233	994,063	882,815
 38,000	  4,324	  6,228	993,984	882,824
 38,010	  4,317	  6,223	993,829	882,840
 38,020	  4,321	  6,221	994,027	882,840
 38,030	  4,325	  6,221	994,203	882,840
 38,040	  4,326	  6,225	993,840	882,840
 38,050	  4,324	  6,226	993,699	882,840
 38,060	  4,320	  6,233	994,134	882,818
 38,070	  4,320	  6,233	994,150	882,815
 38,080	  4,318	  6,233	993,907	882,815
 38,090	  4,318	  6,236	993,912	882,815
 38,100	  4,318	  6,240	993,922	882,815
 38,110	  4,320	  6,244	993,828	882,815
 38,120	  4,322	  6,245	993,726	882,815
 38,130	  4,322	  6,241	993,763	882,815
 38,140	  4,326	  6,240	993,781	882,815
 38,150	  4,324	  6,235	994,164	882,815
 38,160	  4,320	  6,234	994,203	882,817
 38,170	  4,319	  6,230	993,754	882,840
 38,180	  4,320	  6,228	993,751	882,834
 38,190	  4,321	  6,226	993,743	882,815
 38,200	  4,321	  6,222	993,745	882,826
 38,210	  4,317	  6,219	993,747	882,840
 38,220	  4,317	  6,218	993,744	882,825
 38,230	  4,320	  6,217	993,743	882,815
 38,240	  4,324	  6,228	993,907	882,815
 38,250	  4,319	  6,227	993,946	882,815
 38,260	  4,323	  6,227	993,665	882,840
 38,270	  4,323	  6,229	993,667	882,835
 38,280	  4,321	  6,233	993,679	882,815
 38,290	  4,323	  6,237	993,719	882,815
 38,300	  4,323	  6,240	993,784	882,815
 38,310	  4,322	  6,243	993,654	882,815
 38,320	  4,319	  6,243	993,555	882,815
 38,330	  4,318	  6,240	993,816	882,815
 38,340	  4,316	  6,238	993,899	882,815
 38,350	  4,324	  6,229	993,668	882,839
 38,360	  4,325	  6,229	993,665	882,836
 38,370	  4,326	  6,228	993,723	882,815
 38,380	  4,326	  6,224	993,644	882,823
 38,390	  4,323	  6,221	993,484	882,840
 38,400	  4,321	  6,220	993,513	882,827
 38,410	  4,318	  6,220	993,539	882,815
 38,420	  4,320	  6,221	993,494	882,833
 38,430	  4,317	  6,222	993,475	882,840
 38,440	  4,318	  6,227	993,501	882,818
 38,450	  4,319	  6,228	993,500	882,818
 38,460	  4,320	  6,231	993,464	882,840
 38,470	  4,320	  6,231	993,418	882,840
 38,480	  4,320	  6,231	993,300	882,840
 38,490	  4,321	  6,237	993,322	882,828
 38,500	  4,324	  6,241	993,346	882,815
 38,510	  4,323	  6,236	993,475	882,831
 38,520	  4,314	  6,235	993,541	882,840
 38,530	  4,321	  6,232	993,468	882,840
 38,540	  4,315	  6,231	993,455	882,840
 38,550	  4,323	  6,230	993,433	882,840
 38,560	  4,318	  6,226	993,448	882,840
 38,570	  4,318	  6,221	993,500	882,840
 38,580	  4,320	  6,217	993,473	882,830
 38,590	  4,322	  6,215	993,436	882,815
 38,600	  4,322	  6,220	993,531	882,815
 38,610	  4,326	  6,222	993,591	882,815
 38,620	  4,327	  6,220	993,409	882,815
 38,630	  4,326	  6,221	993,364	882,815
 38,640	  4,317	  6,227	993,391	882,840
 38,650	  4,315	  6,229	993,341	882,835
 38,660	  4,322	  6,233	993,110	882,815
 38,670	  4,319	  6,234	993,213	882,815
 38,680	  4,318	  6,234	993,387	882,815
 38,690	  4,324	  6,236	993,391	882,815
 38,700	  4,320	  6,237	993,394	882,815
 38,710	  4,321	  6,233	993,414	882,815
 38,720	  4,322	  6,231	993,420	882,815
 38,730	  4,321	  6,226	993,297	882,815
 38,740	  4,319	  6,226	993,308	882,815
 38,750	  4,324	  6,226	993,431	882,815
 38,760	  4,314	  6,222	993,433	882,823
 38,770	  4,317	  6,218	993,437	882,840
 38,780	  4,318	  6,216	993,452	882,840
 38,790	  4,317	  6,215	993,467	882,840
 38,800	  4,318	  6,219	993,388	882,840
 38,810	  4,320	  6,219	993,354	882,840
 38,820	  4,320	  6,222	993,442	882,818
 38,830	  4,324	  6,222	993,453	882,817
 38,840	  4,326	  6,225	993,454	882,840
 38,850	  4,323	  6,225	993,383	882,840
 38,860	  4,322	  6,226	993,189	882,840
 38,870	  4,319	  6,229	993,184	882,829
 38,880	  4,320	  6,230	993,177	882,815
 38,890	  4,320	  6,230	993,367	882,815
 38,900	  4,320	  6,229	993,469	882,815
 38,910	  4,320	  6,222	993,424	882,836
 38,920	  4,321	  6,223	993,415	882,839
 38,930	  4,319	  6,224	993,383	882,815
 38,940	  4,321	  6,224	993,365	882,815
 38,950	  4,323	  6,224	993,303	882,815
 38,960	  4,316	  6,219	993,394	882,815
 38,970	  4,315	  6,215	993,527	882,815
 38,980	  4,321	  6,212	993,405	882,815
 38,990	  4,325	  6,211	993,324	882,815
 39,000	  4,321	  6,217	993,440	882,815
 39,010	  4,320	  6,219	993,471	882,815
 39,020	  4,317	  6,225	993,412	882,815
 39,030	  4,318	  6,223	993,422	882,815
 39,040	  4,321	  6,221	993,476	882,815
 39,050	  4,325	  6,223	993,397	882,815
 39,060	  4,327	  6,226	993,256	882,815
 39,070	  4,316	  6,232	993,255	882,815
 39,080	  4,322	  6,235	993,254	882,815
 39,090	  4,321	  6,230	993,395	882,815
 39,100	  4,321	  6,229	993,444	882,815
 39,110	  4,324	  6,226	993,539	882,815
 39,120	  4,320	  6,226	993,514	882,815
 39,130	  4,318	  6,227	993,283	882,815
 39,140	  4,324	  6,222	993,260	882,815
 39,150	  4,323	  6,217	993,208	882,815
 39,160	  4,324	  6,211	993,174	882,828
 39,170	  4,319	  6,208	993,140	882,840
 39,180	  4,323	  6,214	993,144	882,840
 39,190	  4,321	  6,215	993,145	882,840
 39,200	  4,321	  6,221	993,105	882,818
 39,210	  4,321	  6,221	993,134	882,815
 39,220	  4,320	  6,220	993,590	882,815
 39,230	  4,319	  6,223	993,496	882,815
 39,240	  4,319	  6,227	993,227	882,815
 39,250	  4,325	  6,228	993,206	882,815
 39,260	  4,325	  6,229	993,180	882,815
 39,270	  4,321	  6,232	993,149	882,815
 39,280	  4,322	  6,233	993,131	882,815
 39,290	  4,324	  6,229	993,107	882,815
 39,300	  4,328	  6,228	993,102	882,815
 39,310	  4,323	  6,224	993,133	882,815
 39,320	  4,320	  6,222	993,078	882,815
 39,330	  4,316	  6,219	992,872	882,815
 39,340	  4,317	  6,214	992,752	882,815
 39,350	  4,322	  6,211	992,572	882,815
 39,360	  4,318	  6,212	992,912	882,815
 39,370	  4,319	  6,212	993,149	882,815
 39,380	  4,327	  6,214	992,909	882,815
 39,390	  4,327	  6,215	992,842	882,815
 39,400	  4,321	  6,220	992,898	882,839
 39,410	  4,323	  6,219	992,896	882,840
 39,420	  4,322	  6,217	992,881	882,840
 39,430	  4,320	  6,219	992,950	882,831
 39,440	  4,316	  6,220	993,078	882,815
 39,450	  4,318	  6,228	992,950	882,815
 39,460	  4,318	  6,232	992,842	882,815
 39,470	  4,318	  6,227	992,890	882,815
 39,480	  4,319	  6,226	992,908	882,815
 39,490	  4,324	  6,219	993,109	882,815
 39,500	  4,324	  6,220	993,104	882,815
 39,510	  4,325	  6,223	992,920	882,815
 39,520	  4,325	  6,219	993,001	882,815
 39,530	  4,323	  6,215	993,191	882,815
 39,540	  4,322	  6,210	993,095	882,815
 39,550	  4,317	  6,207	992,995	882,815
 39,560	  4,319	  6,210	992,891	882,832
 39,570	  4,323	  6,211	992,843	882,840
 39,580	  4,319	  6,215	992,852	882,819
 39,590	  4,319	  6,216	992,869	882,815
 39,600	  4,322	  6,221	993,114	882,815
 39,610	  4,322	  6,220	993,120	882,815
 39,620	  4,327	  6,220	993,139	882,815
 39,630	  4,320	  6,225	993,079	882,815
 39,640	  4,320	  6,228	993,002	882,815
 39,650	  4,312	  6,226	992,994	882,815
 39,660	  4,320	  6,226	992,990	882,815
 39,670	  4,319	  6,218	992,958	882,815
 39,680	  4,319	  6,218	992,950	882,815
 39,690	  4,318	  6,217	992,885	882,815
 39,700	  4,321	  6,217	992,930	882,820
 39,710	  4,319	  6,216	993,109	882,840
 39,720	  4,320	  6,213	993,017	882,830
 39,730	  4,323	  6,211	992,875	882,815
 39,740	  4,326	  6,205	992,880	882,815
 39,750	  4,321	  6,203	992,884	882,815
 39,760	  4,324	  6,208	993,066	882,815
 39,770	  4,323	  6,209	993,121	882,815
 39,780	  4,323	  6,218	992,916	882,815
 39,790	  4,322	  6,218	992,856	882,819
 39,800	  4,317	  6,218	992,566	882,840
 39,810	  4,317	  6,219	992,743	882,831
 39,820	  4,322	  6,220	993,085	882,815
 39,830	  4,326	  6,224	992,804	882,815
 39,840	  4,320	  6,226	992,554	882,815
 39,850	  4,326	  6,222	992,768	882,815
 39,860	  4,324	  6,221	992,851	882,815
 39,870	  4,322	  6,215	993,086	882,815
 39,880	  4,317	  6,216	993,085	882,818
 39,890	  4,322	  6,218	992,869	882,840
 39,900	  4,321	  6,216	992,791	882,833
 39,910	  4,321	  6,214	992,598	882,815
 39,920	  4,315	  6,210	992,699	882,815
 39,930	  4,319	  6,207	992,809	882,815
 39,940	  4,326	  6,207	992,850	882,832
 39,950	  4,321	  6,207	992,871	882,840
 39,960	  4,323	  6,211	993,155	882,819
 39,970	  4,325	  6,213	993,184	882,815
 39,980	  4,325	  6,218	992,856	882,815
 39,990	  4,321	  6,218	992,784	882,815
 40,000	  4,324	  6,220	992,555	882,815
 40,010	  4,320	  6,223	992,611	882,815
 40,020	  4,318	  6,226	992,685	882,815
 40,030	  4,315	  6,223	992,538	882,815
 40,040	  4,316	  6,223	992,449	882,815
 40,050	  4,319	  6,219	992,538	882,815
 40,060	  4,326	  6,219	992,559	882,815
 40,070	  4,325	  6,216	992,984	882,815
 40,080	  4,320	  6,213	992,940	882,815
 40,090	  4,322	  6,209	992,752	882,815
 40,100	  4,323	  6,209	992,628	882,815
 40,110	  4,320	  6,210	992,426	882,815
 40,120	  4,324	  6,202	992,572	882,815
 40,130	  4,317	  6,199	992,682	882,815
 40,140	  4,317	  6,209	992,699	882,815
 40,150	  4,321	  6,209	992,705	882,815
 40,160	  4,319	  6,210	992,416	882,815
 40,170	  4,326	  6,211	992,441	882,815
 40,180	  4,322	  6,212	992,686	882,815
 40,190	  4,323	  6,214	992,602	882,815
 40,200	  4,320	  6,215	992,432	882,815
 40,210	  4,325	  6,221	992,494	882,815
 40,220	  4,323	  6,224	992,551	882,815
 40,230	  4,318	  6,219	992,566	882,815
 40,240	  4,316	  6,218	992,572	882,815
 40,250	  4,319	  6,211	992,601	882,815
 40,260	  4,319	  6,211	992,577	882,815
 40,270	  4,322	  6,210	992,296	882,815
 40,280	  4,320	  6,208	992,359	882,822
 40,290	  4,324	  6,204	992,518	882,840
 40,300	  4,326	  6,204	992,454	882,828
 40,310	  4,323	  6,204	992,382	882,815
 40,320	  4,321	  6,204	992,354	882,815
 40,330	  4,318	  6,204	992,340	882,815
 40,340	  4,316	  6,212	992,572	882,815
 40,350	  4,318	  6,213	992,600	882,815
 40,360	  4,320	  6,216	992,312	882,815
 40,370	  4,319	  6,215	992,361	882,815
 40,380	  4,321	  6,215	992,523	882,815
 40,390	  4,319	  6,215	992,529	882,826
 40,400	  4,322	  6,216	992,539	882,840
 40,410	  4,324	  6,219	992,576	882,825
 40,420	  4,323	  6,220	992,599	882,815
 40,430	  4,322	  6,215	992,318	882,815
 40,440	  4,321	  6,215	992,248	882,815
 40,450	  4,323	  6,214	992,275	882,815
 40,460	  4,321	  6,212	992,281	882,815
 40,470	  4,316	  6,208	992,305	882,815
 40,480	  4,318	  6,207	992,317	882,815
 40,490	  4,327	  6,206	992,337	882,815
 40,500	  4,320	  6,200	992,318	882,815
 40,510	  4,323	  6,197	992,303	882,815
 40,520	  4,320	  6,201	992,477	882,815
 40,530	  4,325	  6,203	992,535	882,815
 40,540	  4,324	  6,210	992,306	882,815
 40,550	  4,322	  6,210	992,281	882,815
 40,560	  4,323	  6,210	992,214	882,815
 40,570	  4,319	  6,212	992,139	882,815
 40,580	  4,317	  6,214	991,980	882,815
 40,590	  4,320	  6,218	991,845	882,815
 40,600	  4,317	  6,220	991,716	882,815
 40,610	  4,319	  6,214	991,911	882,815
 40,620	  4,323	  6,213	991,995	882,815
 40,630	  4,323	  6,210	992,236	882,815
 40,640	  4,321	  6,210	992,292	882,815
 40,650	  4,323	  6,210	992,601	882,815
 40,660	  4,321	  6,209	992,508	882,815
 40,670	  4,320	  6,208	992,255	882,815
 40,680	  4,325	  6,202	992,320	882,815
 40,690	  4,322	  6,199	992,396	882,815
 40,700	  4,317	  6,198	992,283	882,815
 40,710	  4,316	  6,198	992,222	882,815
 40,720	  4,321	  6,200	992,301	882,815
 40,730	  4,319	  6,202	992,315	882,816
 40,740	  4,322	  6,211	992,271	882,840
 40,750	  4,325	  6,211	992,309	882,834
 40,760	  4,323	  6,212	992,441	882,815
 40,770	  4,325	  6,215	992,202	882,825
 40,780	  4,319	  6,217	991,859	882,840
 40,790	  4,323	  6,218	992,036	882,825
 40,800	  4,319	  6,219	992,155	882,815
 40,810	  4,316	  6,215	992,380	882,815
 40,820	  4,320	  6,213	992,439	882,815
 40,830	  4,319	  6,204	992,210	882,815
 40,840	  4,324	  6,205	992,140	882,815
 40,850	  4,325	  6,206	991,823	882,815
 40,860	  4,323	  6,202	992,013	882,815
 40,870	  4,328	  6,198	992,352	882,815
 40,880	  4,321	  6,198	992,178	882,815
 40,890	  4,322	  6,198	992,035	882,815
 40,900	  4,320	  6,198	992,241	882,815
 40,910	  4,318	  6,199	992,314	882,815
 40,920	  4,315	  6,203	992,227	882,815
 40,930	  4,319	  6,204	992,196	882,815
 40,940	  4,319	  6,205	992,018	882,815
 40,950	  4,318	  6,208	992,099	882,815
 40,960	  4,320	  6,210	992,280	882,815
 40,970	  4,327	  6,214	992,289	882,815
 40,980	  4,326	  6,216	992,298	882,815
 40,990	  4,324	  6,215	991,920	882,815
 41,000	  4,319	  6,214	991,751	882,815
 41,010	  4,322	  6,212	991,957	882,815
 41,020	  4,314	  6,211	991,986	882,815
 41,030	  4,309	  6,208	991,997	882,815
 41,040	  4,320	  6,205	991,986	882,815
 41,050	  4,324	  6,200	991,953	882,815
 41,060	  4,323	  6,198	991,841	882,815
 41,070	  4,323	  6,197	991,704	882,815
 41,080	  4,321	  6,194	991,720	882,815
 41,090	  4,324	  6,194	991,729	882,815
 41,100	  4,321	  6,199	991,757	882,815
 41,110	  4,327	  6,201	991,762	882,815
 41,120	  4,322	  6,208	991,754	882,815
 41,130	  4,321	  6,210	991,796	882,815
 41,140	  4,317	  6,213	991,955	882,815
 41,150	  4,317	  6,214	991,962	882,815
 41,160	  4,316	  6,214	991,973	882,815
 41,170	  4,322	  6,214	991,884	882,815
 41,180	  4,320	  6,214	991,823	882,815
 41,190	  4,320	  6,213	991,820	882,815
 41,200	  4,321	  6,213	991,819	882,815
 41,210	  4,324	  6,210	991,917	882,815
 41,220	  4,328	  6,208	991,934	882,815
 41,230	  4,328	  6,204	992,009	882,815
 41,240	  4,320	  6,198	992,006	882,815
 41,250	  4,316	  6,194	991,999	882,815
 41,260	  4,319	  6,193	991,834	882,815
 41,270	  4,318	  6,193	991,694	882,815
 41,280	  4,322	  6,199	991,846	882,815
 41,290	  4,318	  6,200	991,902	882,815
 41,300	  4,320	  6,200	991,941	882,815
 41,310	  4,324	  6,201	991,972	882,818
 41,320	  4,326	  6,203	992,191	882,840
 41,330	  4,325	  6,204	992,139	882,832
 41,340	  4,322	  6,205	992,017	882,815
 41,350	  4,323	  6,207	991,982	882,815
 41,360	  4,323	  6,207	991,945	882,815
 41,370	  4,322	  6,213	991,861	882,815
 41,380	  4,321	  6,214	991,822	882,815
 41,390	  4,312	  6,212	991,915	882,815
 41,400	  4,319	  6,209	991,930	882,815
 41,410	  4,321	  6,201	991,933	882,815
 41,420	  4,320	  6,200	991,878	882,815
 41,430	  4,322	  6,199	991,711	882,815
 41,440	  4,322	  6,195	991,820	882,815
 41,450	  4,326	  6,193	991,958	882,815
 41,460	  4,320	  6,192	991,668	882,815
 41,470	  4,320	  6,192	991,497	882,815
 41,480	  4,319	  6,196	991,683	882,815
 41,490	  4,317	  6,198	991,724	882,815
 41,500	  4,321	  6,205	991,733	882,815
 41,510	  4,318	  6,204	991,738	882,815
 41,520	  4,322	  6,203	991,759	882,815
 41,530	  4,322	  6,205	991,743	882,815
 41,540	  4,320	  6,207	991,720	882,815
 41,550	  4,325	  6,213	991,559	882,815
 41,560	  4,325	  6,215	991,443	882,815
 41,570	  4,324	  6,211	991,432	882,815
 41,580	  4,317	  6,209	991,429	882,815
 41,590	  4,317	  6,202	991,539	882,815
 41,600	  4,317	  6,203	991,568	882,815
 41,610	  4,321	  6,205	991,704	882,815
 41,620	  4,320	  6,199	991,627	882,824
 41,630	  4,317	  6,194	991,478	882,840
 41,640	  4,319	  6,195	991,522	882,827
 41,650	  4,323	  6,196	991,561	882,815
 41,660	  4,323	  6,196	991,614	882,815
 41,670	  4,326	  6,196	991,634	882,815
 41,680	  4,323	  6,201	991,460	882,815
 41,690	  4,319	  6,203	991,447	882,815
 41,700	  4,318	  6,206	991,491	882,815
 41,710	  4,313	  6,205	991,546	882,815
 41,720	  4,315	  6,204	991,680	882,815
 41,730	  4,321	  6,204	991,417	882,815
 41,740	  4,324	  6,204	991,133	882,815
 41,750	  4,328	  6,211	991,343	882,832
 41,760	  4,324	  6,212	991,447	882,840
 41,770	  4,322	  6,210	991,431	882,819
 41,780	  4,324	  6,207	991,431	882,815
 41,790	  4,325	  6,200	991,491	882,815
 41,800	  4,325	  6,195	991,486	882,815
 41,810	  4,321	  6,189	991,470	882,815
 41,820	  4,317	  6,193	991,332	882,815
 41,830	  4,319	  6,196	991,150	882,815
 41,840	  4,317	  6,193	991,145	882,815
 41,850	  4,318	  6,192	991,141	882,815
 41,860	  4,321	  6,193	991,468	882,815
 41,870	  4,322	  6,195	991,544	882,815
 41,880	  4,325	  6,202	991,231	882,815
 41,890	  4,323	  6,201	991,245	882,815
 41,900	  4,321	  6,201	991,307	882,815
 41,910	  4,321	  6,203	991,339	882,815
 41,920	  4,322	  6,204	991,391	882,815
 41,930	  4,319	  6,208	991,267	882,815
 41,940	  4,313	  6,209	991,174	882,815
 41,950	  4,318	  6,206	991,523	882,815
 41,960	  4,318	  6,205	991,634	882,815
 41,970	  4,322	  6,199	991,428	882,815
 41,980	  4,320	  6,199	991,420	882,815
 41,990	  4,320	  6,198	991,442	882,815
 42,000	  4,326	  6,197	991,524	882,815
 42,010	  4,321	  6,197	991,690	882,815
 42,020	  4,323	  6,190	991,439	882,815
 42,030	  4,321	  6,187	991,207	882,815
 42,040	  4,321	  6,193	991,390	882,815
 42,050	  4,319	  6,194	991,464	882,815
 42,060	  4,320	  6,197	991,235	882,815
 42,070	  4,318	  6,198	991,210	882,815
 42,080	  4,318	  6,198	991,204	882,815
 42,090	  4,316	  6,200	991,347	882,815
 42,100	  4,317	  6,203	991,714	882,815
 42,110	  4,326	  6,206	991,575	882,804
 42,120	  4,326	  6,208	991,419	882,791
 42,130	  4,326	  6,206	991,647	882,791
 42,140	  4,315	  6,206	991,764	882,791
 42,150	  4,323	  6,205	991,457	882,812
 42,160	  4,321	  6,203	991,413	882,815
 42,170	  4,321	  6,198	991,667	882,815
 42,180	  4,318	  6,198	991,604	882,815
 42,190	  4,320	  6,198	991,392	882,815
 42,200	  4,322	  6,193	991,516	882,815
 42,210	  4,320	  6,189	991,688	882,815
 42,220	  4,323	  6,186	991,694	882,815
 42,230	  4,324	  6,186	991,697	882,815
 42,240	  4,326	  6,188	991,462	882,815
 42,250	  4,320	  6,190	991,403	882,815
 42,260	  4,318	  6,198	991,308	882,815
 42,270	  4,321	  6,197	991,343	882,815
 42,280	  4,319	  6,196	991,508	882,815
 42,290	  4,320	  6,202	991,529	882,815
 42,300	  4,320	  6,206	991,564	882,815
 42,310	  4,319	  6,206	991,474	882,815
 42,320	  4,319	  6,205	991,403	882,815
 42,330	  4,320	  6,206	991,421	882,815
 42,340	  4,325	  6,205	991,427	882,815
 42,350	  4,323	  6,199	991,502	882,815
 42,360	  4,319	  6,198	991,503	882,815
 42,370	  4,322	  6,196	991,473	882,815
 42,380	  4,320	  6,196	991,480	882,815
 42,390	  4,323	  6,197	991,493	882,815
 42,400	  4,314	  6,189	991,473	882,815
 42,410	  4,314	  6,186	991,454	882,815
 42,420	  4,319	  6,183	991,347	882,815
 42,430	  4,327	  6,183	991,301	882,815
 42,440	  4,323	  6,191	991,268	882,815
 42,450	  4,322	  6,191	991,279	882,815
 42,460	  4,320	  6,192	991,454	882,815
 42,470	  4,324	  6,194	991,415	882,815
 42,480	  4,326	  6,197	991,311	882,815
 42,490	  4,320	  6,202	991,236	882,815
 42,500	  4,315	  6,204	991,148	882,815
 42,510	  4,317	  6,208	991,258	882,815
 42,520	  4,317	  6,209	991,318	882,815
 42,530	  4,320	  6,202	991,442	882,815
 42,540	  4,318	  6,201	991,456	882,815
 42,550	  4,324	  6,196	991,160	882,791
 42,560	  4,320	  6,195	991,222	882,796
 42,570	  4,323	  6,193	991,444	882,815
 42,580	  4,323	  6,190	991,438	882,815
 42,590	  4,322	  6,189	991,430	882,815
 42,600	  4,320	  6,185	991,261	882,815
 42,610	  4,315	  6,184	991,149	882,815
 42,620	  4,320	  6,191	991,158	882,815
 42,630	  4,324	  6,191	991,160	882,815
 42,640	  4,318	  6,191	991,392	882,815
 42,650	  4,316	  6,192	991,401	882,815
 42,660	  4,322	  6,194	991,423	882,815
 42,670	  4,324	  6,197	991,529	882,815
 42,680	  4,324	  6,199	991,717	882,815
 42,690	  4,323	  6,202	991,573	882,815
 42,700	  4,320	  6,203	991,455	882,815
 42,710	  4,324	  6,202	991,266	882,815
 42,720	  4,324	  6,201	991,200	882,815
 42,730	  4,318	  6,196	991,365	882,815
 42,740	  4,320	  6,195	991,358	882,815
 42,750	  4,319	  6,193	991,219	882,815
 42,760	  4,317	  6,193	991,301	882,808
 42,770	  4,318	  6,192	991,485	882,791
 42,780	  4,320	  6,186	991,457	882,803
 42,790	  4,321	  6,183	991,430	882,815
 42,800	  4,325	  6,185	991,577	882,815
